entity_id,wallet_count,unique_accounts,execution_shape_count,shape_entropy,slot_count,atomic_arb_count,pga_slot_count,avg_top_entity_share,toxic_pool_interactions,early_rate,total_txs,validator_mev_slot_ratio,validator_early_ratio,validator_unique_entities,avg_slots_seen,best_entity_rank,validator_total_txs,validator_mev_txs,validator_mev_tx_ratio,pca_1,pca_2,pca_3,risk_score,anomaly_score,risk_rank
HzrEstnLfzsijhaD6z5frkSE2vWZEH5EUfn3bU9swo1f,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14260981633613076,0.4074643601209886,0.0648412223564088,-1,-0.2689670263018738,224.5
JD549HsbJHeEKKUrKgg4Fj2iyv2RGjsV7NTZjZUrHybB,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14260981633613076,0.4074643601209886,0.0648412223564088,-1,-0.2689670263018738,224.5
2Ue9zGmDnvYRrJNEjuAdNkbbickw6fKWtbeNM7T2rakg,1,2,1,-0.0,13,0.0,0.0,0.5633154956793769,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18200022196139234,-0.22218324777924006,-0.6127296575118876,-1,-0.26906973112191745,233.0
EZHZcXFpiiooHDJymKPro6gSVBqz6JfRwDAnSHUwkXRV,1,2,1,-0.0,14,0.0,0.0,0.5785796953519811,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15743460034778992,0.024642414099761537,-0.16085966169430282,-1,-0.271594985836428,235.0
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,1,2,1,-0.0,14,0.0,0.0,0.5785796953519811,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15743460034778992,0.024642414099761537,-0.16085966169430282,-1,-0.271594985836428,235.0
mds2fZEpJP688PqJHvfLxGyf2VFrcNkvjuUxNYCwjrq,1,2,1,-0.0,14,0.0,0.0,0.5785796953519811,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15743460034778992,0.024642414099761537,-0.16085966169430282,-1,-0.271594985836428,235.0
3YVoK8UN62dyiPZnGBzBTkGdwsVmmK1MpRoLcxNRs9BE,1,2,1,-0.0,14,0.0,0.0,0.5722552104587553,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1635881119840583,0.11856963804913324,-0.31706120201093163,-1,-0.2734225707902507,237.5
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,1,2,1,-0.0,14,0.0,0.0,0.5722552104587553,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1635881119840583,0.11856963804913324,-0.31706120201093163,-1,-0.2734225707902507,237.5
VicAQ3U2GjjAuF3tPCtEQZdZKnpAAxkr5Q3zjDKmdo7,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
DZKTNGR3r4Akj3G42ReZatKhkmgEXoZjk5Ed2tFwRyqm,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
CjmXSapt1ouz3CZzgkRJckBEwMSo5fVdVrizLeRscwYD,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
U82KEYMnuCiZSQbvuCJTZ652HX9NQ63uNSnxyucshrk,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
WUNoB9YQXmXXRcJsjY1G8PfVag5aAfnyGmFd6YwJVwp,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
FugJZepeGfh1Ruunhep19JC4F3Hr2FL3oKUMezoK8ajp,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
MARiKM3t7pDCyXtvLq24ErWDAvYu84yXqCthkR1GS33,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
HLXxkmjb47spcmbbKi3UCfZ2qmFY29t8MN562AEmh2Qh,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
peNgUgnzs1jGogUPW8SThXMvzNpzKSNf3om78xVPAYx,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
RNXnAJV1DeBt6Lytjz4wYzvS3d6bhsfidS5Np4ovwZz,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
3RXKQBRv7xKTQeNdLSPhCiD4QcUfxEQ12rtgUkMf5LnS,1,2,1,-0.0,15,0.0,0.0,0.5715190920583629,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.15621800777096562,0.6029624452827952,-0.2602692879013304,-1,-0.27455588602808173,251.5
NordEHiwa6wT5TCjdeWJzpsA7DSmWQPqfSS7m2b6cv3,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
E4xNK4UwGnMtkdiUPyx13i6NkFDdW9Gw9NFGY93wEdGZ,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
ETcW7iuVraMKLMJayNCCsr9bLvKrJPDczy1CMVMPmXTc,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
EATpCzQNs8BzZh1mx1hXMAJm3o1MLXakTXr4UEmcsY7f,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
5AsoSeQtLoN8eLsf3wKrR3LwxHME4sTBGR6dpTCP1k3H,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
6tpuCGuvAZyUwQPFLKmiUfGUKSBjk3yVHJ314cfJV4ZF,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
13DmVBcyrSdsSsLWaKH9x1dwxDf48Wu5wprwxMmLshrk,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4,1,2,1,-0.0,14,0.0,0.0,0.5665543385607003,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.1697404377160841,0.20321348359974267,-0.4578240536168458,-1,-0.27556863855410246,274.0
AnKWYWA1zktynzWqPC5KQFYWrTEWNny2CAHbAVU9zSXT,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
8AkVj5aAtJ27tYXeq89cnSf68V43NarFHMx2iSDjZv7c,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
9U4WqNGVywKt3gG9HSt9tGVXBDXJvgid6BVweRysaJmg,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
parafiUS6h6oLhCFwhjvEmQJKw8pF1iXsxMJdTq46dS,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
mALL2W6DUgDDtcyurC9v5YTF2CMMeuRwPBkf6tEoG3y,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
vnd1Ps8w3fsi54qUMJxBhUWARES34Qw7JQXDZxvbysd,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
prt1st4RSxAt32ams4zsXCe1kavzmKeoR7eh1sdYRXW,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
meshRrDTME9cL2FSQ9E56EncfkZ7vL8apwcCFsw3o6Y,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17406961421759426,0.25350733544135745,-0.5414623948409698,-1,-0.27668682358957786,292.5
hykfH9jUQqe2yqv3VqVAK5AmMYqrmMWmdwDcbfsm6My,1,2,1,-0.0,14,0.0,0.0,0.5806602827256263,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15511737972735734,-0.006247160045426102,-0.10949378609208502,-1,-0.2786323535802261,302.0
PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN,1,2,1,-0.0,14,0.0,0.0,0.5713983493695842,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.16518463937132138,0.13126763758301008,-0.3381775802386108,-1,-0.27917825887868036,303.0
orbit1bWKxnECKLqjhm5rybTiEC2GEYbecyebgEfM5q,1,2,1,-0.0,14,0.0,0.0,0.5785796953519811,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15736272946780194,0.024644415744842083,-0.16086652643194144,-1,-0.28120065345572465,305.0
p1ayS5DGgrM7m1VU4zcppoTWPbcFGhrBYTh7Wm6ApAC,1,2,1,-0.0,14,0.0,0.0,0.5785796953519811,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15736272946780194,0.024644415744842083,-0.16086652643194144,-1,-0.28120065345572465,305.0
8j7RdaofeR9jaXWqYTubqooHpcajP7EfhWbR4UKUB4fF,1,2,1,-0.0,14,0.0,0.0,0.5785796953519811,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15736272946780194,0.024644415744842083,-0.16086652643194144,-1,-0.28120065345572465,305.0
2E2JPuFhjkQvEJEeNGqVSwGLJa5GoFqabQTutGjg1bzw,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
SLNDCSGTEsA6KHpgR32MBt9UAurZnVSJGUtW2tRpdU2,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
SELEXm1aELCweknS2tsG6A4WivjVvgrTWn9doHNLj66,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
hyp3Eo67t6FgeuWg5Qxbeme8NPXJPXXdKT4iJ4DsLf2,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
hnhCMmnrmod4rcyc3QRKkLEC9XnPTvYJ2gBvjgFiV4o,1,2,1,-0.0,14,0.0,0.0,0.5631653484489122,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.17399774333760626,0.25350933708643797,-0.5414692595786085,-1,-0.28843622328669677,321.0
